id,sprite,name,types
413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,Wormadam Plant Cloak,"[""Bug"",""Grass""]"
413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,Wormadam Sandy Cloak,"[""Bug"",""Ground""]"
413,https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,Wormadam Trash Cloak,"[""Bug"",""Steel""]"
414,https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,Mothim,"[""Bug"",""Flying""]"
415,https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,Combee,"[""Bug"",""Flying""]"
416,https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,Vespiquen,"[""Bug"",""Flying""]"
417,https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,Pachirisu,"[""Electric""]"
418,https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,Buizel,"[""Water""]"
419,https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,Floatzel,"[""Water""]"
420,https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,Cherubi,"[""Grass""]"
421,https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,Cherrim,"[""Grass""]"
422,https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,Shellos,"[""Water""]"
423,https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon.png,Gastrodon,"[""Water"",""Ground""]"
424,https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,Ambipom,"[""Normal""]"
425,https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,Drifloon,"[""Ghost"",""Flying""]"
426,https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png,Drifblim,"[""Ghost"",""Flying""]"
427,https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,Buneary,"[""Normal""]"
428,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,Lopunny,"[""Normal""]"
428,https://img.pokemondb.net/sprites/sword-shield/icon/lopunny-mega.png,Lopunny Mega Lopunny,"[""Normal"",""Fighting""]"
429,https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,Mismagius,"[""Ghost""]"
430,https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,Honchkrow,"[""Dark"",""Flying""]"
431,https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,Glameow,"[""Normal""]"
432,https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,Purugly,"[""Normal""]"
433,https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,Chingling,"[""Psychic""]"
434,https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,Stunky,"[""Poison"",""Dark""]"
435,https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,Skuntank,"[""Poison"",""Dark""]"
436,https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,Bronzor,"[""Steel"",""Psychic""]"
437,https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png,Bronzong,"[""Steel"",""Psychic""]"
438,https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,Bonsly,"[""Rock""]"
439,https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png,Mime Jr.,"[""Psychic"",""Fairy""]"
440,https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,Happiny,"[""Normal""]"
441,https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,Chatot,"[""Normal"",""Flying""]"
442,https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,Spiritomb,"[""Ghost"",""Dark""]"
443,https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,Gible,"[""Dragon"",""Ground""]"
444,https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,Gabite,"[""Dragon"",""Ground""]"
445,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png,Garchomp,"[""Dragon"",""Ground""]"
445,https://img.pokemondb.net/sprites/sword-shield/icon/garchomp-mega.png,Garchomp Mega Garchomp,"[""Dragon"",""Ground""]"
446,https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,Munchlax,"[""Normal""]"
447,https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,Riolu,"[""Fighting""]"
448,https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png,Lucario,"[""Fighting"",""Steel""]"
448,https://img.pokemondb.net/sprites/sword-shield/icon/lucario-mega.png,Lucario Mega Lucario,"[""Fighting"",""Steel""]"
449,https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,Hippopotas,"[""Ground""]"
450,https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,Hippowdon,"[""Ground""]"
451,https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,Skorupi,"[""Poison"",""Bug""]"
452,https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png,Drapion,"[""Poison"",""Dark""]"
453,https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,Croagunk,"[""Poison"",""Fighting""]"
454,https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,Toxicroak,"[""Poison"",""Fighting""]"
455,https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,Carnivine,"[""Grass""]"
456,https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,Finneon,"[""Water""]"
457,https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,Lumineon,"[""Water""]"
458,https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,Mantyke,"[""Water"",""Flying""]"
459,https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,Snover,"[""Grass"",""Ice""]"
460,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,Abomasnow,"[""Grass"",""Ice""]"
460,https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,Abomasnow Mega Abomasnow,"[""Grass"",""Ice""]"
461,https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,Weavile,"[""Dark"",""Ice""]"
462,https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,Magnezone,"[""Electric"",""Steel""]"
463,https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,Lickilicky,"[""Normal""]"
464,https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,Rhyperior,"[""Ground"",""Rock""]"
465,https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,Tangrowth,"[""Grass""]"
466,https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,Electivire,"[""Electric""]"
467,https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,Magmortar,"[""Fire""]"
468,https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,Togekiss,"[""Fairy"",""Flying""]"
469,https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,Yanmega,"[""Bug"",""Flying""]"
470,https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,Leafeon,"[""Grass""]"
471,https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,Glaceon,"[""Ice""]"
472,https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,Gliscor,"[""Ground"",""Flying""]"
473,https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,Mamoswine,"[""Ice"",""Ground""]"
474,https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,Porygon-Z,"[""Normal""]"
475,https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,Gallade,"[""Psychic"",""Fighting""]"
475,https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,Gallade Mega Gallade,"[""Psychic"",""Fighting""]"
476,https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,Probopass,"[""Rock"",""Steel""]"
477,https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,Dusknoir,"[""Ghost""]"
478,https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,Froslass,"[""Ice"",""Ghost""]"
479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,Rotom,"[""Electric"",""Ghost""]"
479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,Rotom Heat Rotom,"[""Electric"",""Fire""]"
479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-wash.png,Rotom Wash Rotom,"[""Electric"",""Water""]"
479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-frost.png,Rotom Frost Rotom,"[""Electric"",""Ice""]"
479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-fan.png,Rotom Fan Rotom,"[""Electric"",""Flying""]"
479,https://img.pokemondb.net/sprites/sword-shield/icon/rotom-mow.png,Rotom Mow Rotom,"[""Electric"",""Grass""]"
480,https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,Uxie,"[""Psychic""]"
481,https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,Mesprit,"[""Psychic""]"
482,https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,Azelf,"[""Psychic""]"
483,https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,Dialga,"[""Steel"",""Dragon""]"
483,https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png,Dialga Origin Forme,"[""Steel"",""Dragon""]"
484,https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,Palkia,"[""Water"",""Dragon""]"
484,https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png,Palkia Origin Forme,"[""Water"",""Dragon""]"
485,https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,Heatran,"[""Fire"",""Steel""]"
486,https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,Regigigas,"[""Normal""]"
487,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,Giratina Altered Forme,"[""Ghost"",""Dragon""]"
487,https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,Giratina Origin Forme,"[""Ghost"",""Dragon""]"
488,https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,Cresselia,"[""Psychic""]"
489,https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,Phione,"[""Water""]"
490,https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,Manaphy,"[""Water""]"
491,https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,Darkrai,"[""Dark""]"
492,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,Shaymin Land Forme,"[""Grass""]"
492,https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,Shaymin Sky Forme,"[""Grass"",""Flying""]"
493,https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,Arceus,"[""Normal""]"
494,https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,Victini,"[""Psychic"",""Fire""]"
495,https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,Snivy,"[""Grass""]"
496,https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,Servine,"[""Grass""]"
497,https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,Serperior,"[""Grass""]"
498,https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,Tepig,"[""Fire""]"
499,https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,Pignite,"[""Fire"",""Fighting""]"
500,https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,Emboar,"[""Fire"",""Fighting""]"
501,https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,Oshawott,"[""Water""]"
502,https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,Dewott,"[""Water""]"
503,https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,Samurott,"[""Water""]"
503,https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png,Samurott Hisuian Samurott,"[""Water"",""Dark""]"
504,https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,Patrat,"[""Normal""]"
505,https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,Watchog,"[""Normal""]"
506,https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,Lillipup,"[""Normal""]"
507,https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,Herdier,"[""Normal""]"
508,https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png,Stoutland,"[""Normal""]"
509,https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,Purrloin,"[""Dark""]"
510,https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png,Liepard,"[""Dark""]"
511,https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,Pansage,"[""Grass""]"
512,https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,Simisage,"[""Grass""]"
513,https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,Pansear,"[""Fire""]"
514,https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,Simisear,"[""Fire""]"
515,https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,Panpour,"[""Water""]"
516,https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,Simipour,"[""Water""]"
517,https://img.pokemondb.net/sprites/sword-shield/icon/munna.png,Munna,"[""Psychic""]"
518,https://img.pokemondb.net/sprites/sword-shield/icon/musharna.png,Musharna,"[""Psychic""]"
519,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,Pidove,"[""Normal"",""Flying""]"
520,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,Tranquill,"[""Normal"",""Flying""]"
521,https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png,Unfezant,"[""Normal"",""Flying""]"
522,https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,Blitzle,"[""Electric""]"
523,https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,Zebstrika,"[""Electric""]"
524,https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,Roggenrola,"[""Rock""]"
525,https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,Boldore,"[""Rock""]"
526,https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png,Gigalith,"[""Rock""]"
527,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,Woobat,"[""Psychic"",""Flying""]"
528,https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png,Swoobat,"[""Psychic"",""Flying""]"
529,https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,Drilbur,"[""Ground""]"
530,https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png,Excadrill,"[""Ground"",""Steel""]"
531,https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,Audino,"[""Normal""]"
531,https://img.pokemondb.net/sprites/sword-shield/icon/audino-mega.png,Audino Mega Audino,"[""Normal"",""Fairy""]"
532,https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,Timburr,"[""Fighting""]"
533,https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,Gurdurr,"[""Fighting""]"
534,https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png,Conkeldurr,"[""Fighting""]"
535,https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,Tympole,"[""Water""]"
536,https://img.pokemondb.net/sprites/sword-shield/icon/palpitoad.png,Palpitoad,"[""Water"",""Ground""]"
537,https://img.pokemondb.net/sprites/sword-shield/icon/seismitoad.png,Seismitoad,"[""Water"",""Ground""]"
538,https://img.pokemondb.net/sprites/sword-shield/icon/throh.png,Throh,"[""Fighting""]"
539,https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png,Sawk,"[""Fighting""]"
540,https://img.pokemondb.net/sprites/sword-shield/icon/sewaddle.png,Sewaddle,"[""Bug"",""Grass""]"
541,https://img.pokemondb.net/sprites/sword-shield/icon/swadloon.png,Swadloon,"[""Bug"",""Grass""]"
542,https://img.pokemondb.net/sprites/sword-shield/icon/leavanny.png,Leavanny,"[""Bug"",""Grass""]"
543,https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png,Venipede,"[""Bug"",""Poison""]"
544,https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png,Whirlipede,"[""Bug"",""Poison""]"
545,https://img.pokemondb.net/sprites/sword-shield/icon/scolipede.png,Scolipede,"[""Bug"",""Poison""]"
546,https://img.pokemondb.net/sprites/sword-shield/icon/cottonee.png,Cottonee,"[""Grass"",""Fairy""]"
547,https://img.pokemondb.net/sprites/sword-shield/icon/whimsicott.png,Whimsicott,"[""Grass"",""Fairy""]"
548,https://img.pokemondb.net/sprites/sword-shield/icon/petilil.png,Petilil,"[""Grass""]"
549,https://img.pokemondb.net/sprites/sword-shield/icon/lilligant.png,Lilligant,"[""Grass""]"
549,https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png,Lilligant Hisuian Lilligant,"[""Grass"",""Fighting""]"
550,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,Basculin Red-Striped Form,"[""Water""]"
550,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png,Basculin Blue-Striped Form,"[""Water""]"
550,https://img.pokemondb.net/sprites/scarlet-violet/icon/basculin-white-striped.png,Basculin White-Striped Form,"[""Water""]"
551,https://img.pokemondb.net/sprites/sword-shield/icon/sandile.png,Sandile,"[""Ground"",""Dark""]"
552,https://img.pokemondb.net/sprites/sword-shield/icon/krokorok.png,Krokorok,"[""Ground"",""Dark""]"
553,https://img.pokemondb.net/sprites/sword-shield/icon/krookodile.png,Krookodile,"[""Ground"",""Dark""]"
554,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,Darumaka,"[""Fire""]"
554,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka-galarian.png,Darumaka Galarian Darumaka,"[""Ice""]"
555,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-standard.png,Darmanitan Standard Mode,"[""Fire""]"
555,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-zen.png,Darmanitan Zen Mode,"[""Fire"",""Psychic""]"
555,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-standard.png,Darmanitan Galarian Standard Mode,"[""Ice""]"
555,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-zen.png,Darmanitan Galarian Zen Mode,"[""Ice"",""Fire""]"
556,https://img.pokemondb.net/sprites/sword-shield/icon/maractus.png,Maractus,"[""Grass""]"
557,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png,Dwebble,"[""Bug"",""Rock""]"
558,https://img.pokemondb.net/sprites/sword-shield/icon/crustle.png,Crustle,"[""Bug"",""Rock""]"
559,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png,Scraggy,"[""Dark"",""Fighting""]"
560,https://img.pokemondb.net/sprites/sword-shield/icon/scrafty.png,Scrafty,"[""Dark"",""Fighting""]"
561,https://img.pokemondb.net/sprites/sword-shield/icon/sigilyph.png,Sigilyph,"[""Psychic"",""Flying""]"
562,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,Yamask,"[""Ghost""]"
562,https://img.pokemondb.net/sprites/sword-shield/icon/yamask-galarian.png,Yamask Galarian Yamask,"[""Ground"",""Ghost""]"
563,https://img.pokemondb.net/sprites/sword-shield/icon/cofagrigus.png,Cofagrigus,"[""Ghost""]"
564,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png,Tirtouga,"[""Water"",""Rock""]"
565,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png,Carracosta,"[""Water"",""Rock""]"
566,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png,Archen,"[""Rock"",""Flying""]"
567,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png,Archeops,"[""Rock"",""Flying""]"
568,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,Trubbish,"[""Poison""]"
569,https://img.pokemondb.net/sprites/sword-shield/icon/garbodor.png,Garbodor,"[""Poison""]"
570,https://img.pokemondb.net/sprites/sword-shield/icon/zorua.png,Zorua,"[""Dark""]"
570,https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png,Zorua Hisuian Zorua,"[""Normal"",""Ghost""]"
571,https://img.pokemondb.net/sprites/sword-shield/icon/zoroark.png,Zoroark,"[""Dark""]"
571,https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png,Zoroark Hisuian Zoroark,"[""Normal"",""Ghost""]"
572,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,Minccino,"[""Normal""]"
573,https://img.pokemondb.net/sprites/sword-shield/icon/cinccino.png,Cinccino,"[""Normal""]"
574,https://img.pokemondb.net/sprites/sword-shield/icon/gothita.png,Gothita,"[""Psychic""]"
575,https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,Gothorita,"[""Psychic""]"
576,https://img.pokemondb.net/sprites/sword-shield/icon/gothitelle.png,Gothitelle,"[""Psychic""]"
577,https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,Solosis,"[""Psychic""]"
578,https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,Duosion,"[""Psychic""]"
579,https://img.pokemondb.net/sprites/sword-shield/icon/reuniclus.png,Reuniclus,"[""Psychic""]"
580,https://img.pokemondb.net/sprites/sword-shield/icon/ducklett.png,Ducklett,"[""Water"",""Flying""]"
581,https://img.pokemondb.net/sprites/sword-shield/icon/swanna.png,Swanna,"[""Water"",""Flying""]"
582,https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,Vanillite,"[""Ice""]"
583,https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,Vanillish,"[""Ice""]"
584,https://img.pokemondb.net/sprites/sword-shield/icon/vanilluxe.png,Vanilluxe,"[""Ice""]"
585,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Deerling,"[""Normal"",""Grass""]"
586,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Sawsbuck,"[""Normal"",""Grass""]"
587,https://img.pokemondb.net/sprites/sword-shield/icon/emolga.png,Emolga,"[""Electric"",""Flying""]"
588,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,Karrablast,"[""Bug""]"
589,https://img.pokemondb.net/sprites/sword-shield/icon/escavalier.png,Escavalier,"[""Bug"",""Steel""]"
590,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,Foongus,"[""Grass"",""Poison""]"
591,https://img.pokemondb.net/sprites/sword-shield/icon/amoonguss.png,Amoonguss,"[""Grass"",""Poison""]"
592,https://img.pokemondb.net/sprites/sword-shield/icon/frillish.png,Frillish,"[""Water"",""Ghost""]"
593,https://img.pokemondb.net/sprites/sword-shield/icon/jellicent.png,Jellicent,"[""Water"",""Ghost""]"
594,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,Alomomola,"[""Water""]"
595,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,Joltik,"[""Bug"",""Electric""]"
596,https://img.pokemondb.net/sprites/sword-shield/icon/galvantula.png,Galvantula,"[""Bug"",""Electric""]"
597,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,Ferroseed,"[""Grass"",""Steel""]"
598,https://img.pokemondb.net/sprites/sword-shield/icon/ferrothorn.png,Ferrothorn,"[""Grass"",""Steel""]"
599,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,Klink,"[""Steel""]"
600,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,Klang,"[""Steel""]"
601,https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png,Klinklang,"[""Steel""]"
602,https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,Tynamo,"[""Electric""]"
603,https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,Eelektrik,"[""Electric""]"
604,https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,Eelektross,"[""Electric""]"
605,https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,Elgyem,"[""Psychic""]"
606,https://img.pokemondb.net/sprites/sword-shield/icon/beheeyem.png,Beheeyem,"[""Psychic""]"
607,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,Litwick,"[""Ghost"",""Fire""]"
608,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,Lampent,"[""Ghost"",""Fire""]"
609,https://img.pokemondb.net/sprites/sword-shield/icon/chandelure.png,Chandelure,"[""Ghost"",""Fire""]"
610,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,Axew,"[""Dragon""]"
611,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,Fraxure,"[""Dragon""]"
612,https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png,Haxorus,"[""Dragon""]"
613,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,Cubchoo,"[""Ice""]"
614,https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png,Beartic,"[""Ice""]"
615,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,Cryogonal,"[""Ice""]"
616,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,Shelmet,"[""Bug""]"
617,https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png,Accelgor,"[""Bug""]"
618,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,Stunfisk,"[""Ground"",""Electric""]"
618,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,Stunfisk Galarian Stunfisk,"[""Ground"",""Steel""]"
619,https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,Mienfoo,"[""Fighting""]"
620,https://img.pokemondb.net/sprites/sword-shield/icon/mienshao.png,Mienshao,"[""Fighting""]"
621,https://img.pokemondb.net/sprites/sword-shield/icon/druddigon.png,Druddigon,"[""Dragon""]"
622,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,Golett,"[""Ground"",""Ghost""]"
623,https://img.pokemondb.net/sprites/sword-shield/icon/golurk.png,Golurk,"[""Ground"",""Ghost""]"
624,https://img.pokemondb.net/sprites/sword-shield/icon/pawniard.png,Pawniard,"[""Dark"",""Steel""]"
625,https://img.pokemondb.net/sprites/sword-shield/icon/bisharp.png,Bisharp,"[""Dark"",""Steel""]"
626,https://img.pokemondb.net/sprites/sword-shield/icon/bouffalant.png,Bouffalant,"[""Normal""]"
627,https://img.pokemondb.net/sprites/sword-shield/icon/rufflet.png,Rufflet,"[""Normal"",""Flying""]"
628,https://img.pokemondb.net/sprites/sword-shield/icon/braviary.png,Braviary,"[""Normal"",""Flying""]"
628,https://img.pokemondb.net/sprites/scarlet-violet/icon/braviary-hisuian.png,Braviary Hisuian Braviary,"[""Psychic"",""Flying""]"
629,https://img.pokemondb.net/sprites/sword-shield/icon/vullaby.png,Vullaby,"[""Dark"",""Flying""]"
630,https://img.pokemondb.net/sprites/sword-shield/icon/mandibuzz.png,Mandibuzz,"[""Dark"",""Flying""]"
631,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,Heatmor,"[""Fire""]"
632,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png,Durant,"[""Bug"",""Steel""]"
633,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,Deino,"[""Dark"",""Dragon""]"
634,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,Zweilous,"[""Dark"",""Dragon""]"
635,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png,Hydreigon,"[""Dark"",""Dragon""]"
636,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,Larvesta,"[""Bug"",""Fire""]"
637,https://img.pokemondb.net/sprites/sword-shield/icon/volcarona.png,Volcarona,"[""Bug"",""Fire""]"
638,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,Cobalion,"[""Steel"",""Fighting""]"
639,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,Terrakion,"[""Rock"",""Fighting""]"
